date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:23:57	14467/14467	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:23:57%20GMT	http://theauditionafrica.com/login	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/login.html	(from http://theauditionafrica.com/)
12:23:58	8632/8632	---M--	200	added ('OK')	image/png	etag:%2221b8-57030a50d91b5%22	http://theauditionafrica.com/front/images/logo-smalllll.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/logo-smalllll.png	(from http://theauditionafrica.com/)
12:23:58	339/339	---M--	200	added ('OK')	image/png	etag:%22153-56fb3de3c46de%22	http://theauditionafrica.com/front/images/sliderimages/left.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/sliderimages/left.png	(from http://theauditionafrica.com/)
12:24:00	335/335	---M--	200	added ('OK')	image/png	etag:%2214f-56fb3de3c46de%22	http://theauditionafrica.com/front/images/sliderimages/right.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/sliderimages/right.png	(from http://theauditionafrica.com/)
12:24:00	24123/24123	---M--	200	added ('OK')	image/png	etag:%225e3b-57030a50d91b5%22	http://theauditionafrica.com/front/images/logo-small.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/logo-small.png	(from http://theauditionafrica.com/)
12:24:01	16652/16652	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:24:02%20GMT	http://theauditionafrica.com/buzz	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/buzz.html	(from http://theauditionafrica.com/)
12:24:05	13957/13957	---M--	200	added ('OK')	image/png	etag:%223685-57474c7c3817b%22	http://theauditionafrica.com/images/google-play-badge.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/images/google-play-badge.png	(from http://theauditionafrica.com/)
12:24:05	9938/9938	---M--	200	added ('OK')	image/png	etag:%22e88dc936e7e63b6aa85e82702e675879%22	https://taaimages.s3.eu-west-2.amazonaws.com/1538152474.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1538152474.png	(from http://theauditionafrica.com/)
12:24:13	37444/37444	---M--	200	added ('OK')	image/png	etag:%22cd5295fe53c92963d4746ca7adde2e2d%22	https://taaimages.s3.eu-west-2.amazonaws.com/1538430752.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1538430752.png	(from http://theauditionafrica.com/)
12:24:14	44316/44316	---M--	200	added ('OK')	image/png	etag:%2295e596368341d8779e0cc6d07e7583c8%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011535.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011535.png	(from http://theauditionafrica.com/)
12:24:16	184556/184556	---M--	200	added ('OK')	image/jpeg	etag:%222d0ec-570bd1908f191%22	http://theauditionafrica.com/front/images/sliderimages/ban1.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/sliderimages/ban1.jpg	(from http://theauditionafrica.com/)
12:24:18	33634/33634	---M--	200	added ('OK')	image/png	etag:%228dc73418e6cc2c6949e6d8a1e61855fe%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011617.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011617.png	(from http://theauditionafrica.com/)
12:24:19	34171/34171	---M--	200	added ('OK')	image/png	etag:%22532c322d4724b798af0c71b0df20ef88%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011673.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011673.png	(from http://theauditionafrica.com/)
12:24:22	41731/41731	---M--	200	added ('OK')	image/png	etag:%22070aa76fc363b68d2549f597bdddc87d%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011720.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011720.png	(from http://theauditionafrica.com/)
12:24:22	31287/31287	---M--	200	added ('OK')	image/png	etag:%22bfa4c9436ecbed595149b68ea85376b5%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011835.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011835.png	(from http://theauditionafrica.com/)
12:24:26	31066/31066	---M--	200	added ('OK')	image/png	etag:%228158f604fa48bd99f45c4dcd8691b787%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539012035.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539012035.png	(from http://theauditionafrica.com/)
12:24:27	958/958	---M--	200	added ('OK')	image/png	etag:%220104719299224bbe663dab7362cb6714%22	https://taaimages.s3.eu-west-2.amazonaws.com/1538152475.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1538152475.png	(from http://theauditionafrica.com/)
12:24:30	35072/35072	---M--	200	added ('OK')	image/png	etag:%226ab56d8e1e8e5055fb408a2c502ec0b2%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539263192.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539263192.png	(from http://theauditionafrica.com/)
12:24:31	23617/23617	---M--	200	added ('OK')	image/png	etag:%2205a64ace1cf486d06398df22239abdbd%22	https://taaimages.s3.eu-west-2.amazonaws.com/1538430753.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1538430753.png	(from http://theauditionafrica.com/)
12:24:31	29764/29764	---M--	200	added ('OK')	image/png	etag:%22492ed485cda60f64dea77a07bd4e8087%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011536.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011536.png	(from http://theauditionafrica.com/)
12:24:34	23458/23458	---M--	200	added ('OK')	image/png	etag:%22ffdb209e126bfbd91129987798b942fb%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011618.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011618.png	(from http://theauditionafrica.com/)
12:24:38	23603/23603	---M--	200	added ('OK')	image/png	etag:%223bd5f2c7b9005115e634500846be853b%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011674.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011674.png	(from http://theauditionafrica.com/)
12:24:41	22044/22044	---M--	200	added ('OK')	image/png	etag:%22184c5632d3491060190714c0c67a09d6%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011836.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011836.png	(from http://theauditionafrica.com/)
12:24:43	29702/29702	---M--	200	added ('OK')	image/png	etag:%221d960eb8acfe33776a8f6295dc37294c%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539011721.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539011721.png	(from http://theauditionafrica.com/)
12:24:44	26439/26439	---M--	200	added ('OK')	image/png	etag:%221d50729fc753d87f49c7edef7ad1d8e3%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539012036.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539012036.png	(from http://theauditionafrica.com/)
12:24:46	4745/4745	---M-Z	200	added ('OK')	application/javascript	etag:%221289-56fb3de3be91e-gzip%22	http://theauditionafrica.com/front/bower_components/what-input/what-input.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/bower_components/what-input/what-input.js	(from http://theauditionafrica.com/)
12:24:48	26243/26243	---M--	200	added ('OK')	image/png	etag:%2259c789867ddda241618db8fdcbb18b35%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539263193.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539263193.png	(from http://theauditionafrica.com/)
12:24:50	2157/2157	---M-Z	200	added ('OK')	application/javascript	etag:%2286d-56fb3de3c75be-gzip%22	http://theauditionafrica.com/front/js/jquery.showmore.src.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/js/jquery.showmore.src.js	(from http://theauditionafrica.com/)
12:24:50	7614/7614	---M-Z	200	added ('OK')	application/javascript	etag:%221dbe-56fb3de3c75be-gzip%22	http://theauditionafrica.com/front/js/app.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/js/app.js	(from http://theauditionafrica.com/)
12:24:54	283814/283814	---M-Z	200	added ('OK')	application/javascript	etag:%22454a6-56fb3de3be91e-gzip%22	http://theauditionafrica.com/front/bower_components/foundation-sites/dist/foundation.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/bower_components/foundation-sites/dist/foundation.js	(from http://theauditionafrica.com/)
12:24:55	52295/52295	---M-Z	200	added ('OK')	application/javascript	etag:%22cc47-56fb3de3c855e-gzip%22	http://theauditionafrica.com/front/layerslider/js/greensock.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/layerslider/js/greensock.js	(from http://theauditionafrica.com/)
12:24:57	21094/21094	---M-Z	200	added ('OK')	application/javascript	etag:%225266-56fb3de3c855e-gzip%22	http://theauditionafrica.com/front/layerslider/js/layerslider.transitions.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/layerslider/js/layerslider.transitions.js	(from http://theauditionafrica.com/)
12:24:57	258549/258549	---MCZ	200	added ('OK')	application/javascript	etag:%223f1f5-56fb3de3be91e-gzip%22	http://theauditionafrica.com/front/bower_components/jquery/dist/jquery.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/bower_components/jquery/dist/jquery.js	(from http://theauditionafrica.com/)
12:24:58	56751/56751	---M-Z	200	added ('OK')	application/javascript	etag:%22ddaf-56fb3de3c855e-gzip%22	http://theauditionafrica.com/front/layerslider/js/layerslider.kreaturamedia.jquery.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/layerslider/js/layerslider.kreaturamedia.jquery.js	(from http://theauditionafrica.com/)
12:24:58	1157/1157	---M-Z	200	added ('OK')	application/javascript	etag:%22485-56fb3de3c75be-gzip%22	http://theauditionafrica.com/front/js/inewsticker.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/js/inewsticker.js	(from http://theauditionafrica.com/)
12:24:59	9078/9078	---M-Z	200	added ('OK')	application/javascript	etag:%222376-56fb3de3c75be-gzip%22	http://theauditionafrica.com/front/js/jquery.kyco.easyshare.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/js/jquery.kyco.easyshare.js	(from http://theauditionafrica.com/)
12:24:59	48471/48471	---M-Z	200	added ('OK')	application/javascript	etag:%22bd57-56fb3de3c75be-gzip%22	http://theauditionafrica.com/front/js/owl.carousel.min.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/js/owl.carousel.min.js	(from http://theauditionafrica.com/)
12:25:00	282/282	---M-Z	200	added ('OK')	application/javascript	etag:%2211a-56fb3de3c855e-gzip%22	http://theauditionafrica.com/js/main.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/js/main.js	(from http://theauditionafrica.com/)
12:25:00	8085/8085	---M-Z	200	added ('OK')	application/javascript	etag:%221f95-579883bd86f3b-gzip%22	http://theauditionafrica.com/dist/js/app2.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/dist/js/app2.js	(from http://theauditionafrica.com/)
12:25:02	49160/49160	---M-Z	200	added ('OK')	application/javascript	etag:%22c008-56fb3de3c855e-gzip%22	http://theauditionafrica.com/js/modernizr.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/js/modernizr.js	(from http://theauditionafrica.com/)
12:25:03	85924/85924	---M-Z	200	added ('OK')	application/javascript	etag:%2214fa4-56fb3de3c855e-gzip%22	http://theauditionafrica.com/js/jquery.min.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/js/jquery.min.js	(from http://theauditionafrica.com/)
12:25:04	8460/8460	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Jan%202019%2009:22:59%20GMT	http://browser-update.org/update.min.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/browser-update.org/update.min.js	(from http://theauditionafrica.com/)
12:25:04	1215/1215	---M--	200	added ('OK')	image/png	etag:%224bf-56fb3de3c17fe%22	http://theauditionafrica.com/front/images/gradient.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/gradient.png	(from http://theauditionafrica.com/front/css/theme.css)
12:25:05	3232/3232	---M--	200	added ('OK')	image/png	etag:%22ca0-56fb3de3c373e%22	http://theauditionafrica.com/front/images/sidebar-news-letter.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/sidebar-news-letter.png	(from http://theauditionafrica.com/front/css/theme.css)
12:25:05	5614/5614	---M--	200	added ('OK')	image/png	etag:%2215ee-56fb3de3c46de%22	http://theauditionafrica.com/front/images/sprite-bottle-3g.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/sprite-bottle-3g.png	(from http://theauditionafrica.com/front/css/theme.css)
12:25:08	66624/66624	---M--	200	added ('OK')	text/html	etag:%2210440-56fb3de3c085e%22	http://theauditionafrica.com/front/fonts/fontawesome-webfont3295.woff2?v=4.5.0	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/fonts/fontawesome-webfont32953295.html	(from http://theauditionafrica.com/front/css/font-awesome.min.css)
12:25:18	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-56fb3de3bf8be%22	http://theauditionafrica.com/front/fonts/fontawesome-webfont3295.eot?v=4.5.0	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/fonts/fontawesome-webfont32953295.eot	(from http://theauditionafrica.com/front/css/font-awesome.min.css)
12:25:18	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-56fb3de3c085e%22	http://theauditionafrica.com/front/fonts/fontawesome-webfontd41d.eot?	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/fonts/fontawesome-webfontd41dd41d.eot	(from http://theauditionafrica.com/front/css/font-awesome.min.css)
12:25:26	83588/83588	---M--	200	added ('OK')	application/font-woff	etag:%2214684-56fb3de3c085e%22	http://theauditionafrica.com/front/fonts/fontawesome-webfont3295.woff?v=4.5.0	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/fonts/fontawesome-webfont32953295.woff	(from http://theauditionafrica.com/front/css/font-awesome.min.css)
12:25:28	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%2259430-56fb3de3bf8be%22	http://theauditionafrica.com/front/fonts/fontawesome-webfont3295.svg?v=4.5.0	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/fonts/fontawesome-webfont32953295.svg	(from http://theauditionafrica.com/front/css/font-awesome.min.css)
12:25:30	49/49	---M--	200	added ('OK')	image/gif	etag:%2231-56fb3de3c75be%22	http://theauditionafrica.com/front/layerslider/css/blank.gif	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/layerslider/css/blank.gif	(from http://theauditionafrica.com/front/layerslider/css/layerslider.css)
12:25:30	353/353	---M-Z	200	added ('OK')	text/html	etag:%22161-56fb3de3bf8be-gzip%22	http://theauditionafrica.com/front/css/owl.video.play.html	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/css/owl.video.play.html	(from http://theauditionafrica.com/front/css/owl.carousel.min.css)
12:25:33	17601/17601	---M--	200	added ('OK')	image/gif	etag:%2244c1-56fb3de3c855e%22	http://theauditionafrica.com/images/Preloader_7.gif	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/images/Preloader_7.gif	(from http://theauditionafrica.com/front/css/style.css)
12:25:34	5312/5312	---M--	200	added ('OK')	image/jpeg	etag:%226f9b534fd8c032f05864446a94a80959%22	https://taaimages.s3.eu-west-2.amazonaws.com/1534714794.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1534714794.jpg	(from http://theauditionafrica.com/auditions)
12:25:35	16463/16463	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:36%20GMT	http://theauditionafrica.com/contestant/contestant-1539771047	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539771047.html	(from http://theauditionafrica.com/auditions)
12:25:36	1354/1354	---M--	200	added ('OK')	image/png	etag:%22385811eafe768e9254ada4ee4da8b77b%22	https://taaimages.s3.eu-west-2.amazonaws.com/1536961891.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1536961891.png	(from http://theauditionafrica.com/auditions)
12:25:41	28691/28691	---M--	200	added ('OK')	image/jpeg	etag:%225c5a262c7f2ff681b0cf5f129f644a28%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539850910.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539850910.jpg	(from http://theauditionafrica.com/auditions)
12:25:42	16485/16485	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:43%20GMT	http://theauditionafrica.com/contestant/contestant-1539850160	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539850160.html	(from http://theauditionafrica.com/auditions)
12:25:43	2012/2012	---M--	200	added ('OK')	image/png	etag:%22674a34d3c3615b401d9f30bc5a8493a2%22	https://taaimages.s3.eu-west-2.amazonaws.com/1536961650.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1536961650.png	(from http://theauditionafrica.com/auditions)
12:25:44	63408/63408	---M--	200	added ('OK')	image/jpeg	etag:%2214f1ebe4d8b8eba6f927da7bc2939874%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539772138.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539772138.jpg	(from http://theauditionafrica.com/auditions)
12:25:44	142072/142072	---M--	200	added ('OK')	application/font-sfnt	etag:%2222af8-56fb3de3c085e%22	http://theauditionafrica.com/front/fonts/fontawesome-webfont3295.ttf?v=4.5.0	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/fonts/fontawesome-webfont32953295.ttf	(from http://theauditionafrica.com/front/css/font-awesome.min.css)
12:25:44	16568/16568	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:46%20GMT	http://theauditionafrica.com/contestant/contestant-1539590276	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539590276.html	(from http://theauditionafrica.com/auditions)
12:25:45	13538/13538	---M--	200	added ('OK')	image/jpeg	etag:%221fb6b22d425c52f7b43d70d2ba173a5f%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539591316.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539591316.jpg	(from http://theauditionafrica.com/auditions)
